Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Automate data analysis workflows,Data Scientist,056cd3f9,Data Engineer,3.5,3,48,DATA ENGINEER,7 tahun 7 bulan,SENIOR,91,80.4681314192,90.0,34.22459893,5.168397654,1.3,94.26532683,94.26532683,0.0,51.60562321990001,51.60562321990001,0.6535359201100462
Automate data analysis workflows,Data Scientist,05eed8dc,Data Engineer,3.2083333333333335,3,49,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,62.7957662233,95.0,99.21875,8.595362988,1.2,87.48866032,87.48866032,8.0,47.87690663626667,47.87690663626667,0.5583173394472177
Automate data analysis workflows,Data Scientist,106760ca,Data Engineer,4.625,1,21,DATA ENGINEER,1 tahun 11 bulan,MIDDLE,23,71.4513888888,91.25,100.0,8.016044212,1.2,88.25251765,88.25251765,3.0,48.9475843545,48.9475843545,0.5856587611913593
Automate data analysis workflows,Data Scientist,123117c9,Data Analyst,1.4166666666666667,2,32,DATA ANALYST,4 tahun 2 bulan,MIDDLE,50,70.4449813258,95.0,100.0,3.648580437,1.0,74.43733436,74.43733436,2.0,40.11762054413333,40.11762054413333,0.36017189393582105
Automate data analysis workflows,Data Scientist,14d4dbd6,Data Analyst,1.5833333333333333,2,108,DATA ANALYST,4 tahun 2 bulan,JUNIOR,50,79.6974498133,80.5,98.4375,3.111615146,1.0,69.81056917,69.81056917,9.0,37.74376832676666,37.74376832676666,0.2995518833313387
Automate data analysis workflows,Data Scientist,1551c5ff,Data Analyst,1.4583333333333333,2,66,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,79.0374358075,90.0,100.0,15.2788331,1.0,76.22782609,76.22782609,2.0,41.08616449436667,41.08616449436667,0.3849051709715681
Automate data analysis workflows,Data Scientist,1667415a,Data Analyst,2.6666666666666665,0,50,DATA ANALYST,4 tahun 1 bulan,JUNIOR,49,73.4773576096,90.0,100.0,10.26693491,1.0,73.85696587,73.85696587,1.0,40.39752524443333,40.39752524443333,0.3673196960510063
Automate data analysis workflows,Data Scientist,1672e04a,Data Analyst,3.0416666666666665,3,41,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,69.8277310925,86.0,100.0,7.456011595,1.0,70.40596081,70.40596081,4.0,38.744742562633334,38.744742562633334,0.32511331817936096
Automate data analysis workflows,Data Scientist,17466c54,Data Analyst,1.7916666666666667,2,11,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,49.8728816529,90.0,100.0,7.676082801,1.0,66.60685575,66.60685575,0.0,36.14371688083333,36.14371688083333,0.2586920796289021
Automate data analysis workflows,Data Scientist,1893af41,Data Analyst,1.75,2,103,DATA SCIENTIST,1 tahun 1 bulan,JUNIOR,13,37.5269607842,98.0,29.01069519,0.0,1.0,62.25313576,62.25313576,3.0,33.8166619528,33.8166619528,0.19926711063437927
Automate data analysis workflows,Data Scientist,1dbecdbe,Data Scientist,2.2083333333333335,0,4,DATA SCIENTIST,2 tahun 3 bulan,JUNIOR,27,85.3527602713,90.0,99.30555556,6.414697312,1.0,76.68127695,76.68127695,5.0,41.678993450166665,50.014792140199994,0.6129115728082869
Automate data analysis workflows,Data Scientist,29e9efd9,Data Engineer,3.2916666666666665,3,61,DATA ENGINEER,3 tahun 1 bulan,MIDDLE,37,72.8804563492,94.0,99.30555556,9.72908414,1.2,90.62742563,90.62742563,0.0,49.57961891723334,49.57961891723334,0.6017987473349771
Automate data analysis workflows,Data Scientist,2d801262,Data Analyst,2.75,0,9,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,80.3460259104,90.0,95.74652778,10.27336667,1.1,83.12594823,83.12594823,9.0,45.3492525619,45.3492525619,0.4937697590748618
Automate data analysis workflows,Data Scientist,31e8a51f,Data Scientist,2.2916666666666665,0,98,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,52.8933765175,90.0,65.10695187,6.407601293,1.0,64.07121964,64.07121964,0.0,35.03482974253333,42.04179569104,0.4093087007500874
Automate data analysis workflows,Data Scientist,3350383a,Artificial Intelligence Engineer,4.25,1,30,AI ENGINEER,3 tahun 9 bulan,MIDDLE,45,54.1797239725,95.5,96.44097222,11.49637749,1.3,92.17002068,92.17002068,0.0,50.847610960400004,50.847610960400004,0.6341788974306011
Automate data analysis workflows,Data Scientist,365fc87a,Data Analyst,2.2916666666666665,0,110,DATA ANALYST,2 tahun 5 bulan,BASIC,29,80.8585434175,90.0,8.155080214,6.607477284,1.0,72.88466719,72.88466719,3.0,39.70595694403334,39.70595694403334,0.3496594232685343
Automate data analysis workflows,Data Scientist,36cf70f2,Artificial Intelligence Engineer,3.25,1,58,AI ENGINEER,2 tahun 5 bulan,MIDDLE,29,43.5532358775,89.5,100.0,11.83988942,1.3,84.69716654,84.69716654,4.0,46.4169982662,46.4169982662,0.5210363072803597
Automate data analysis workflows,Data Scientist,3951d86b,Data Scientist,4.125,1,78,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,55.4426062092,95.0,100.0,4.279280813,1.0,70.17243405,70.17243405,0.0,39.1301400465,46.9561680558,0.5348048469240894
Automate data analysis workflows,Data Scientist,39c4596a,Data Scientist,2.4166666666666665,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915,0.0,35.18843358283333,42.2261202994,0.4140157164740255
Automate data analysis workflows,Data Scientist,3cac7e99,Data Scientist,2.4583333333333335,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158,0.0,47.377141504066664,56.85256980488,0.7875248665557002
Automate data analysis workflows,Data Scientist,42e7a026,Data Analyst,2.5833333333333335,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383,2.0,39.614089096566666,39.614089096566666,0.3473134348169791
Automate data analysis workflows,Data Scientist,46fd6e1c,Data Analyst,2.0416666666666665,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573,0.0,39.29150777023334,39.29150777023334,0.3390758186418548
Automate data analysis workflows,Data Scientist,47d42365,Data Engineer,3.5833333333333335,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985,3.0,48.13631868716667,48.13631868716667,0.5649418298689228
Automate data analysis workflows,Data Scientist,4cba2f2d,Artificial Intelligence Engineer,2.4583333333333335,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745,5.0,46.10398921516667,46.10398921516667,0.513043134051578
Automate data analysis workflows,Data Scientist,4d57b04b,Data Scientist,2.6666666666666665,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432,0.0,42.931512722933334,51.51781526752,0.6512936073976151
Automate data analysis workflows,Data Scientist,516J6855,Data Scientist,1.9166666666666667,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108,1.0,34.511531205733334,41.41383744688,0.39327280974488443
Automate data analysis workflows,Data Scientist,528f3560,Data Analyst,1.3333333333333333,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.68960925666667,34.68960925666667,0.22155917853583207
Automate data analysis workflows,Data Scientist,528f3560,Data Analyst,1.3333333333333333,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.68960925666667,34.68960925666667,0.22155917853583207
Automate data analysis workflows,Data Scientist,5312eea4,Data Analyst,2.75,3,84,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,49.7969187675,86.0,92.79513889,46.9198146,1.0,70.0469465,70.0469465,2.0,38.417381645,38.417381645,0.3167536477023
Automate data analysis workflows,Data Scientist,544a3d1a,Data Scientist,2.5833333333333335,0,62,DATA SCIENTIST,4 tahun 2 bulan,MIDDLE,50,59.509354575,90.5,100.0,7.234474611,1.0,69.58669591,69.58669591,15.0,38.09511549896667,45.71413859876,0.5030876918686807
Automate data analysis workflows,Data Scientist,54b0fc4f,Data Analyst,3.2083333333333335,1,89,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,71.3084967321,88.5,98.61111111,6.180876807,1.0,71.78045298,71.78045298,3.0,39.55155674606667,39.55155674606667,0.3457165739329272
Automate data analysis workflows,Data Scientist,557e30ab,Data Analyst,1.5833333333333333,2,29,DATA ANALYST,3 tahun 5 bulan,MIDDLE,41,53.7861081933,85.0,100.0,4.549017204,1.0,64.81437318,64.81437318,2.0,35.09578445206667,35.09578445206667,0.23193149424794457
Automate data analysis workflows,Data Scientist,55b2e646,Data Scientist,3.4166666666666665,1,57,AI ENGINEER,3 tahun 0 bulan,JUNIOR,36,50.15589986,90.0,100.0,0.871158899,1.3,85.36316737,85.36316737,0.0,46.84831203943334,56.21797444732,0.7713194865310261
Automate data analysis workflows,Data Scientist,57635c17,Data Analyst,1.3333333333333333,2,12,DATA ANALYST,3 tahun 3 bulan,MIDDLE,39,67.5095967558,90.0,99.21875,6.039999292,1.0,71.43352597,71.43352597,4.0,38.48643543076667,38.48643543076667,0.31851704358466826
Automate data analysis workflows,Data Scientist,57ecf7ad,Data Analyst,1.0,2,27,MGT,5 tahun 1 bulan,-,61,3.4722222221,90.0,77.54010695,4.326516624,1.0,48.19519238,48.19519238,0.0,26.0134519614,26.0134519614,0.0
Automate data analysis workflows,Data Scientist,5b749bf9,Data Engineer,2.625,3,101,DATA ENGINEER,2 tahun 3 bulan,BASIC,27,34.81372549,90.0,86.63101604,10.06283501,1.2,70.83787239,70.83787239,3.0,38.7778223667,38.7778223667,0.3259580624556243
Automate data analysis workflows,Data Scientist,5d16d190,Data Scientist,2.6666666666666665,0,99,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,62.2739437442,90.0,97.74305556,28.26078997,1.0,73.16053928,73.16053928,5.0,40.02841915173333,48.03410298207999,0.5623315927695077
Automate data analysis workflows,Data Scientist,5dc773ce,Artificial Intelligence Engineer,2.75,0,35,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,72.0571603642,91.0,95.57291667,5.121161842,1.1,80.15052819,80.15052819,0.0,43.7722799407,43.7722799407,0.4534993090776974
Automate data analysis workflows,Data Scientist,6131e4d7,Data Engineer,4.333333333333333,1,38,DATA ENGINEER,2 tahun 3 bulan,MIDDLE,27,58.5518732492,93.5,99.30555556,10.46636816,1.2,85.46875202,85.46875202,0.0,47.33510523726667,47.33510523726667,0.5444815975620985
Automate data analysis workflows,Data Scientist,64S57577,Data Scientist,3.9583333333333335,1,40,DATA SCIENTIST,3 tahun 9 bulan,MIDDLE,45,73.6180643087,84.5,89.32291667,3.982774045,1.0,69.5311892,69.5311892,9.0,38.71194694266667,46.454336331200004,0.5219897928763426
Automate data analysis workflows,Data Scientist,65054asd,Data Analyst,1.75,2,10,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,70.5590744629,99.0,0.0,4.917061944,1.0,73.99273476,73.99273476,2.0,40.0386494228,40.0386494228,0.35815524345621164
Automate data analysis workflows,Data Scientist,66d21701,Data Analyst,2.5833333333333335,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963,0.0,35.54460377056666,35.54460377056666,0.24339279400701194
Automate data analysis workflows,Data Scientist,6de6b041,Data Scientist,2.9583333333333335,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827,7.0,41.834919497666675,50.201903397200006,0.6176897499418834
Automate data analysis workflows,Data Scientist,6e0778a1,Data Scientist,2.4166666666666665,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558,2.0,31.637733790733336,37.96528054888,0.30520854264454106
Automate data analysis workflows,Data Scientist,6fb8c1a0,Data Scientist,2.625,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224,0.0,38.517602887200006,46.22112346464001,0.5160343393984292
Automate data analysis workflows,Data Scientist,7176fcb0,Data Engineer,2.8333333333333335,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781,10.0,43.31072890596666,43.31072890596666,0.44171288513127227
Automate data analysis workflows,Data Scientist,77571f19,Data Analyst,1.4583333333333333,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607,0.0,42.725480983766666,42.725480983766666,0.42676766866393434
Automate data analysis workflows,Data Scientist,7L762383,Data Analyst,2.9583333333333335,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253,0.0,37.775209507566665,37.775209507566665,0.30035478281243105
Automate data analysis workflows,Data Scientist,7b6d04c9,Data Analyst,2.6666666666666665,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555,4.0,38.87721474833333,38.87721474833333,0.3284962015969483
Automate data analysis workflows,Data Scientist,7ba9df08,Data Analyst,2.7916666666666665,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429,0.0,44.814180703333335,44.814180703333335,0.48010586647734665
Automate data analysis workflows,Data Scientist,7d317bd2,Data Scientist,1.25,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445,6.0,36.319805585,43.583766702,0.448685330159601
Automate data analysis workflows,Data Scientist,7dc30989,Data Scientist,3.25,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422,4.0,42.173764036600005,50.60851684392001,0.6280732570834673
Automate data analysis workflows,Data Scientist,7fe7bd2c,Data Scientist,2.5833333333333335,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784,5.0,34.64256932186667,41.571083186239996,0.3972883244082558
Automate data analysis workflows,Data Scientist,8126543f,Data Scientist,2.2916666666666665,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361,0.0,38.32599404663333,45.99119285596,0.5101627034833937
Automate data analysis workflows,Data Scientist,8387045b,Data Scientist,3.9166666666666665,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0,10.0,54.31083333333334,65.173,1.0
Automate data analysis workflows,Data Scientist,859bd42e,Data Scientist,3.0,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324,1.0,44.6201173172,53.54414078064,0.7030389827814839
Automate data analysis workflows,Data Scientist,85e8c8f1,Data Scientist,2.4583333333333335,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765,0.0,46.74803472116667,56.0976416654,0.768246601680532
Automate data analysis workflows,Data Scientist,8K760816,Data Analyst,2.0833333333333335,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125,8.0,38.56243722916667,38.56243722916667,0.3204578677822582
Automate data analysis workflows,Data Scientist,9ab9d681,Data Scientist,3.5,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879,3.0,38.201791758700004,45.84215011044,0.5063566650333817
Automate data analysis workflows,Data Scientist,a016ffe0,Data Scientist,3.0416666666666665,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324,3.0,39.461786150533335,47.354143380640004,0.5449677661806578
Automate data analysis workflows,Data Scientist,a20ce132,Data Analyst,4.083333333333333,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671,0.0,52.392363422966675,52.392363422966675,0.6736265555354389
Automate data analysis workflows,Data Scientist,a77b4e68,Data Scientist,1.6666666666666667,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029,0.0,42.57824308703333,51.09389170443999,0.6404680594964457
Automate data analysis workflows,Data Scientist,a9fcd0c5,Data Analyst,1.6666666666666667,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875,9.0,46.282707083333335,46.282707083333335,0.5176069729393634
Automate data analysis workflows,Data Scientist,ae73e946,Data Analyst,1.3333333333333333,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311,7.0,40.02811381496667,40.02811381496667,0.3578862003144741
Automate data analysis workflows,Data Scientist,afb96c1d,Data Analyst,2.5416666666666665,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257,2.0,39.22999395433334,39.22999395433334,0.33750496762387666
Automate data analysis workflows,Data Scientist,aff5a1f7,Data Engineer,3.9583333333333335,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722,0.0,47.822386193266674,47.822386193266674,0.5569250750894613
Automate data analysis workflows,Data Scientist,b0519d51,Data Scientist,2.2916666666666665,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742,0.0,43.074573465933334,51.689488159119996,0.655677541845244
Automate data analysis workflows,Data Scientist,b7ddf289,Artificial Intelligence Engineer,3.0833333333333335,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283,9.0,42.76086616656667,42.76086616656667,0.4276712843738278
Automate data analysis workflows,Data Scientist,be2d891b,Data Scientist,4.0,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534,3.0,50.8188831302,60.98265975624,0.8929931407883068
Automate data analysis workflows,Data Scientist,beb45f59,Data Analyst,1.5,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403,2.0,38.837208935899994,38.837208935899994,0.327474590918656
Automate data analysis workflows,Data Scientist,c0b0190c,Data Analyst,4.125,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673,29.0,30.1149527669,30.1149527669,0.10473820590209836
Automate data analysis workflows,Data Scientist,c13b7f6c,Data Analyst,1.4166666666666667,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696,8.0,42.156496221333335,42.156496221333335,0.41223775729027706
Automate data analysis workflows,Data Scientist,c4acf473,Data Analyst,2.2916666666666665,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398,0.0,39.250324842733335,39.250324842733335,0.3380241484984863
Automate data analysis workflows,Data Scientist,c5c364b3,Data Analyst,2.375,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017,0.0,35.383622690100005,35.383622690100005,0.23928189159547303
Automate data analysis workflows,Data Scientist,c615b19e,Data Engineer,3.2083333333333335,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925,9.0,39.12710956916666,39.12710956916666,0.3348776547380063
Automate data analysis workflows,Data Scientist,ccc8525a,Data Scientist,3.4166666666666665,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666,16.0,38.76871076313334,46.522452915760006,0.5237292558674083
Automate data analysis workflows,Data Scientist,cdb6bf28,Artificial Intelligence Engineer,4.125,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733,14.0,52.3369838849,52.3369838849,0.6722123528482148
Automate data analysis workflows,Data Scientist,cf9338b5,Data Scientist,2.2916666666666665,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856,8.0,39.59364537013334,47.51237444416,0.5490084426298352
