Responsibilities,Role,UNIQUE ID,Avg_SkillScore,Cluster,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,Technical Score,Personal Evaluation Score ,Discipline Score ,Development Score,Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Develop ETL/ELT pipelines,Data Engineer,0042FA00,2.25,0,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,80.68965517,90.0,98.9522417154,38.3427977748,1.0,80.1122536136,80.1122536136,2.0,43.516994415208,43.516994415208,0.4483627703760192
Develop ETL/ELT pipelines,Data Engineer,00430780,2.75,2,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,87.93103448,86.0,92.1643347143,0.4301677875,1.0,74.0835656652,74.0835656652,2.0,40.556789802556,40.556789802556,0.30669544907596036
Develop ETL/ELT pipelines,Data Engineer,00434E84,3.5,1,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,80.27777778,95.0,96.1220230528,0.0,1.0,76.485383457,76.485383457,4.0,42.18225323221,42.18225323221,0.38448569673860056
Develop ETL/ELT pipelines,Data Engineer,00456E77,3.25,1,DATA SCIENTIST,1 tahun 8 bulan,BASIC,20,75.55555556,90.0,17.7777777778,0.0,,67.4044956827,67.4044956827,8.0,37.251882711831,37.251882711831,0.14853160706061763
Develop ETL/ELT pipelines,Data Engineer,0045D05E,2.5,1,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,73.75,85.0,96.7440037291,55.491056416,1.0,78.0721708555,78.0721708555,7.0,42.553250553415005,42.553250553415005,0.4022406169491748
Develop ETL/ELT pipelines,Data Engineer,00464297,1.25,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Develop ETL/ELT pipelines,Data Engineer,005139FE,2.75,0,DATA ANALYST,4 tahun 1 bulan,MIDDLE,49,79.13793103,85.0,98.9522417154,0.4301677875,1.0,71.4912919476,71.4912919476,2.0,39.182884732228004,39.182884732228004,0.24094409857740046
Develop ETL/ELT pipelines,Data Engineer,0052D29A,3.5,1,DATA ANALYST,5 tahun 1 bulan,SENIOR,61,73.10344828,86.0,97.7192982456,51.2417874977,1.0,77.8012250633,77.8012250633,4.0,42.879649283549,42.879649283549,0.41786117019613367
Develop ETL/ELT pipelines,Data Engineer,00563DC3,3.25,0,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,76.20689655,96.0,3.7037037037,53.3266455725,1.0,77.6344597313,77.6344597313,4.0,42.67376365758901,42.67376365758901,0.40800804551709074
Develop ETL/ELT pipelines,Data Engineer,00630639,3.25,1,DATA SCIENTIST,9 tahun 2 bulan,MIDDLE,110,80.0,75.0,98.9522417154,54.8821326185,1.0,75.0274646513,75.0274646513,0.0,41.292056265189004,41.292056265189004,0.34188329715841753
Develop ETL/ELT pipelines,Data Engineer,0073D075,3.5,3,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,91.66666667,93.0,58.0116959064,8.2492354431,1.0,77.500618325,77.500618325,4.0,42.72032771225001,42.72032771225001,0.41023647420897913
Develop ETL/ELT pipelines,Data Engineer,0084C542,2.75,0,DATA ANALYST,4 tahun 0 bulan,MIDDLE,48,74.48275862,80.0,98.9522417154,0.0,1.0,67.6149808506,67.6149808506,2.0,37.128439850818005,37.128439850818005,0.14262396831882823
Develop ETL/ELT pipelines,Data Engineer,00897237,2.25,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,93.10344828,92.5,94.1423001949,2.5085548458,1.2,95.0743558155,95.0743558155,8.0,51.446908582215,51.446908582215,0.827866840256115
Develop ETL/ELT pipelines,Data Engineer,0097B743,2.5,0,MGT,3 tahun 1 bulan,-,37,90.27777778,,98.9522417154,37.0103448893,1.0,77.3225695827,77.3225695827,5.0,42.155961878831,42.155961878831,0.38322746425337395
Develop ETL/ELT pipelines,Data Engineer,009C501C,3.25,0,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,71.72413793,91.5,99.537037037,45.8959093909,1.1,87.3635004212,87.3635004212,9.0,47.830155223236005,47.830155223236005,0.6547788861398236
Develop ETL/ELT pipelines,Data Engineer,017F0DF6,3.75,3,AI ENGINEER,3 tahun 8 bulan,JUNIOR,44,84.07894737,90.0,75.790084404,1.3470096476,1.3,96.1634426675,96.1634426675,9.0,52.729124613775,52.729124613775,0.8892302033637619
Develop MLOps pipelines,AI Engineer,0000ECE6,1.0,2,DATA ANALYST,4 tahun 10 bulan,JUNIOR,58,,,,,,,,9.0,,,
Develop MLOps pipelines,AI Engineer,0001741A,5.0,3,DATA SCIENTIST,4 tahun 11 bulan,JUNIOR,59,88.75,89.5,96.4930913886,12.6845989445,1.0,78.1787671463,78.1787671463,3.0,43.784746587539004,43.784746587539004,0.478290503100999
Develop MLOps pipelines,AI Engineer,00017D8B,4.0,3,DATA ENGINEER,3 tahun 9 bulan,SENIOR,45,86.02941176,94.0,88.8888888889,14.482615467,1.2,95.2346475844,95.2346475844,0.0,52.354363219732,52.354363219732,0.8838479039396757
Develop MLOps pipelines,AI Engineer,00049B4B,1.0,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,76.66666667,,99.4152046784,13.616265803,1.0,62.6570672707,62.6570672707,8.0,33.678245653471,33.678245653471,0.0
Develop MLOps pipelines,AI Engineer,0004E1C5,3.0,1,AI ENGINEER,1 tahun 0 bulan,MIDDLE,12,98.68421053,,85.4256716671,27.4434510067,1.2,94.462392646,94.462392646,3.0,51.47506810238,51.47506810238,0.8422352323735078
Develop MLOps pipelines,AI Engineer,00050DC9,1.0,2,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,73.27586207,90.0,93.7469277057,9.2877346217,1.1,80.5550616974,80.5550616974,9.0,43.164182699622,43.164182699622,0.4489222958357508
Develop MLOps pipelines,AI Engineer,00055602,1.0,0,DATA SCIENTIST,0 tahun 9 bulan,JUNIOR,9,80.27777778,84.0,0.0,0.0,1.2,77.5622022708,77.5622022708,1.0,41.577967203524004,41.577967203524004,0.37385459311601854
Develop MLOps pipelines,AI Engineer,0006B570,3.0,3,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,75.86206897,86.0,98.469149928,0.8603355751,1.0,71.0634376852,71.0634376852,4.0,39.073621973156,39.073621973156,0.25533636925343317
Develop MLOps pipelines,AI Engineer,0006F238,3.0,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,51.770844071359996,51.770844071359996,0.8562328402430879
Develop MLOps pipelines,AI Engineer,0008CEE3,4.0,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,54.80871106840701,54.80871106840701,1.0
Develop MLOps pipelines,AI Engineer,0008DB3D,3.0,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,54.303873226438,54.303873226438,0.976108531825704
Develop MLOps pipelines,AI Engineer,0008EF5A,1.0,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,35.704766458271,35.704766458271,0.09590516654534076
Develop MLOps pipelines,AI Engineer,00093BBA,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Develop MLOps pipelines,AI Engineer,000BC56E,2.0,1,DATA ANALYST,3 tahun 2 bulan,JUNIOR,38,77.67241379,89.0,95.0048732943,0.4301677875,1.0,72.7677924824,72.7677924824,2.0,39.506930015672,39.506930015672,0.2758426872169606
Develop MLOps pipelines,AI Engineer,000BE0C5,3.0,3,DATA ANALYST,3 tahun 0 bulan,MIDDLE,36,79.13793103,90.5,96.8024832613,9.3020121433,1.0,75.3882483655,75.3882483655,0.0,41.365771633715,41.365771633715,0.36381243050189005
Develop MLOps pipelines,AI Engineer,000BF13A,1.0,2,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,85.34482759,84.0,76.9401195515,0.4301677875,1.0,71.3283335517,71.3283335517,2.0,38.274016782401,38.274016782401,0.21749502619480826
Develop MLOps pipelines,AI Engineer,000C7109,3.0,1,DATA SCIENTIST,6 tahun 6 bulan,MIDDLE,78,,,,,,,,9.0,,,
Develop MLOps pipelines,AI Engineer,000C72E4,3.0,1,DATA ENGINEER,5 tahun 0 bulan,MIDDLE,60,76.47058824,91.5,89.9596364099,0.0,1.2,87.8939523114,87.8939523114,3.0,47.993794725042,47.993794725042,0.6774838504717504
Develop MLOps pipelines,AI Engineer,000CEE2B,1.0,0,DATA ANALYST,3 tahun 11 bulan,MIDDLE,47,74.48275862,90.0,98.9522417154,10.5359979556,1.0,74.1194724896,74.1194724896,4.0,39.753320419488,39.753320419488,0.28750312152248425
Develop MLOps pipelines,AI Engineer,000FCFC2,5.0,3,AI ENGINEER,1 tahun 10 bulan,JUNIOR,22,80.52631579,95.0,98.9522417154,34.6152175938,1.0,81.9618884287,81.9618884287,16.0,45.789800867211,45.789800867211,0.5731797656089005
Develop MLOps pipelines,AI Engineer,00101A0D,1.0,0,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,82.5,94.0,39.414983165,7.0665492569,1.0,73.9040356956,73.9040356956,2.0,39.639138918668,39.639138918668,0.2820994780826532
Develop MLOps pipelines,AI Engineer,00103C57,3.0,1,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,80.60344828,81.5,80.2615189223,5.8627640301,1.0,69.7620596418,69.7620596418,15.0,38.383891610153995,38.383891610153995,0.2226948561841341
Develop MLOps pipelines,AI Engineer,00104933,1.0,2,MGT,3 tahun 11 bulan,-,47,89.65517241,,98.469149928,8.7007929068,1.0,69.5023814571,69.5023814571,1.0,37.306262172263004,37.306262172263004,0.17169600610062993
Develop MLOps pipelines,AI Engineer,001356B3,2.0,1,DATA SCIENTIST,1 tahun 10 bulan,JUNIOR,22,98.61111111,,98.9522417154,37.4823489904,1.0,82.7234066868,82.7234066868,7.0,44.783405544004005,44.783405544004005,0.5255520724443369
Develop MLOps pipelines,AI Engineer,0013A32D,1.0,2,MGT,5 tahun 9 bulan,-,69,79.13793103,99.0,88.8109161793,8.7722486646,1.0,78.9526210358,78.9526210358,1.0,42.314889148974,42.314889148974,0.408729449442141
Develop MLOps pipelines,AI Engineer,0013D24E,3.0,1,DATA SCIENTIST,4 tahun 9 bulan,JUNIOR,57,66.25,92.0,97.9135943724,0.0,1.1,78.1589269578,78.1589269578,0.0,42.834231287634005,42.834231287634005,0.4333073339544676
Develop MLOps pipelines,AI Engineer,0014B046,1.0,1,DATA SCIENTIST,7 tahun 8 bulan,SENIOR,92,84.72222222,87.0,0.0,0.0,1.0,67.4019777006,67.4019777006,6.0,36.193048181318,36.193048181318,0.11901311582419834
Develop MLOps pipelines,AI Engineer,0014CA34,2.0,0,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,82.5,95.0,99.537037037,30.4375931247,1.0,81.9453180716,81.9453180716,1.0,44.371018577948,44.371018577948,0.50603584514134
Develop MLOps pipelines,AI Engineer,0014EEF4,2.0,1,DATA ENGINEER,2 tahun 11 bulan,MIDDLE,35,85.0,93.5,80.9809654856,9.0371304039,1.2,92.960313373,92.960313373,8.0,50.20896608769,50.20896608769,0.7823169111331694
Develop MLOps pipelines,AI Engineer,0014F3E9,2.0,3,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,75.86206897,,98.257797271,12.7921561676,1.0,61.80993377,61.80993377,2.0,33.6992648981,33.6992648981,0.0009947364724933031
Develop MLOps pipelines,AI Engineer,001ABDF5,1.0,1,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,82.24137931,98.5,98.9522417154,50.3029972195,1.0,86.5446547165,86.5446547165,8.0,46.338666999745,46.338666999745,0.5991548741432368
Develop MLOps pipelines,AI Engineer,001AE6FC,2.0,0,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,82.24137931,84.5,98.469149928,0.4301677875,,72.1149630886,72.1149630886,2.0,39.160930436958004,39.160930436958004,0.25946824529532525
Develop MLOps pipelines,AI Engineer,001F9B47,3.0,1,DATA ENGINEER,3 tahun 1 bulan,JUNIOR,37,58.75,87.0,96.1884481736,8.6577453183,1.2,81.1247503422,81.1247503422,1.0,44.406117681366,44.406117681366,0.5076969114136044
Develop MLOps pipelines,AI Engineer,002018BB,1.0,0,DATA SCIENTIST,10 tahun 10 bulan,SENIOR,130,97.22222222,98.0,50.5555555556,43.7450704533,1.0,86.4214334385,86.4214334385,18.0,46.273359722405004,46.273359722405004,0.5960642050047409
Develop MLOps pipelines,AI Engineer,0020C6B5,1.0,3,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,75.86206897,88.5,98.3674463938,3.3392709766,1.0,72.659385698,72.659385698,3.0,38.97947441994,38.97947441994,0.2508808330706165
Develop MLOps pipelines,AI Engineer,002201AD,1.0,0,DATA ANALYST,4 tahun 10 bulan,MIDDLE,58,91.37931034,95.0,99.537037037,0.4301677875,1.0,80.0052980974,80.0052980974,2.0,42.872807991622004,42.872807991622004,0.43513297779290055
Develop MLOps pipelines,AI Engineer,00270615,2.0,0,DATA ANALYST,3 tahun 9 bulan,JUNIOR,45,93.10344828,75.0,98.9814814815,29.9520058526,1.0,75.0818725109,75.0818725109,1.0,40.733392430777,40.733392430777,0.333885063048308
Develop MLOps pipelines,AI Engineer,00277DF9,3.0,0,AI ENGINEER,0 tahun 5 bulan,MIDDLE,5,,,,,,,,4.0,,,
Develop MLOps pipelines,AI Engineer,002D5AC9,4.0,3,DATA SCIENTIST,3 tahun 8 bulan,MIDDLE,44,78.88888889,92.0,97.4707602339,57.4757263933,1.0,83.3553945397,83.3553945397,3.0,46.058359106041,46.058359106041,0.5858892934662554
Develop MLOps pipelines,AI Engineer,002DF96D,1.0,3,DATA SCIENTIST,5 tahun 0 bulan,MIDDLE,60,78.88888889,91.0,46.8542261807,5.4541409456,1.1,78.7985129608,78.7985129608,15.0,42.233211869224,42.233211869224,0.4048640693785167
Develop MLOps pipelines,AI Engineer,002E9001,3.0,1,DATA ENGINEER,7 tahun 8 bulan,SENIOR,92,,,,,,,,10.0,,,
Develop MLOps pipelines,AI Engineer,002EC9F6,2.0,2,DATA SCIENTIST,4 tahun 7 bulan,MIDDLE,55,97.22222222,96.5,83.7230473171,43.7450704533,1.1,96.6970538768,96.6970538768,0.0,52.189438554704,52.189438554704,0.8760428385144993
Develop MLOps pipelines,AI Engineer,00302AE1,2.0,1,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,84.70588235,89.0,97.8411306043,0.4301677875,1.2,90.0022582512,90.0022582512,2.0,48.641196873136,48.641196873136,0.7081221793197459
Develop MLOps pipelines,AI Engineer,00306ABB,2.0,1,DATA ENGINEER,3 tahun 3 bulan,JUNIOR,39,94.11764706,90.0,96.5971692516,0.0,1.2,93.696777586,93.696777586,3.0,50.599292120579996,50.599292120579996,0.8007891040179552
Develop MLOps pipelines,AI Engineer,0031857D,3.0,3,DATA SCIENTIST,2 tahun 11 bulan,MIDDLE,35,90.0,,97.6042024997,10.2336902669,1.0,70.0282735258,70.0282735258,5.0,38.524984968674,38.524984968674,0.229372104212011
Develop MLOps pipelines,AI Engineer,0037569D,3.0,1,AI ENGINEER,2 tahun 8 bulan,MIDDLE,32,82.89473684,90.0,98.498389694,6.7355847106,1.3,98.749547614,98.749547614,21.0,53.74726023541999,53.74726023541999,0.9497668029480917
Develop MLOps pipelines,AI Engineer,00392144,2.0,0,DATA SCIENTIST,4 tahun 10 bulan,MIDDLE,58,85.0,90.5,98.9522417154,10.5154493741,1.0,77.4187076743,77.4187076743,15.0,41.971915067378994,41.971915067378994,0.3924981892753596
Develop MLOps pipelines,AI Engineer,003A7A13,1.0,0,DATA SCIENTIST,2 tahun 10 bulan,JUNIOR,34,82.5,89.5,96.6027405114,1.0754194688,1.0,74.6209033424,74.6209033424,5.0,40.019078771472,40.019078771472,0.30008014463888727
Develop MLOps pipelines,AI Engineer,003B384C,4.0,3,DATA SCIENTIST,2 tahun 10 bulan,SENIOR,34,80.0,92.0,96.3395202983,44.3903221346,1.1,89.794363496,89.794363496,3.0,49.471012652880006,49.471012652880006,0.747393239537731
Develop MLOps pipelines,AI Engineer,003C6A0D,1.0,0,DATA ANALYST,1 tahun 9 bulan,JUNIOR,21,76.20689655,98.0,45.3968253968,2.3230903964,1.0,73.7283503902,73.7283503902,7.0,39.546025706806006,39.546025706806006,0.27769289213986653
Develop MLOps pipelines,AI Engineer,003CFD5B,2.0,1,DATA ENGINEER,3 tahun 8 bulan,MIDDLE,44,77.5,80.0,98.9522417154,3.0893274449,1.3,89.6443972996,89.6443972996,0.0,48.451530568788,48.451530568788,0.6991462149657408
Develop MLOps pipelines,AI Engineer,003D5583,3.0,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,98.61111111,90.0,98.9522417154,31.463471719,1.0,84.2841556523,84.2841556523,1.0,46.080602495719,46.080602495719,0.5869419626451498
Develop MLOps pipelines,AI Engineer,0042FA00,1.0,0,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,80.68965517,90.0,98.9522417154,38.3427977748,1.0,80.1122536136,80.1122536136,2.0,42.929494415208005,42.929494415208005,0.4378156647320123
Develop MLOps pipelines,AI Engineer,00430780,1.0,2,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,87.93103448,86.0,92.1643347143,0.4301677875,1.0,74.0835656652,74.0835656652,2.0,39.734289802556,39.734289802556,0.28660249692391065
Develop MLOps pipelines,AI Engineer,00434E84,3.0,1,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,80.27777778,95.0,96.1220230528,0.0,1.0,76.485383457,76.485383457,4.0,41.947253232209995,41.947253232209995,0.3913310670807123
Develop MLOps pipelines,AI Engineer,00456E77,2.0,1,DATA SCIENTIST,1 tahun 8 bulan,BASIC,20,75.55555556,90.0,17.7777777778,0.0,,67.4044956827,67.4044956827,8.0,36.664382711831,36.664382711831,0.14131903863552664
Develop MLOps pipelines,AI Engineer,0045D05E,2.0,1,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,73.75,85.0,96.7440037291,55.491056416,1.0,78.0721708555,78.0721708555,7.0,42.318250553415005,42.318250553415005,0.4088885280225225
Develop MLOps pipelines,AI Engineer,00464297,1.0,2,MGT,4 tahun 11 bulan,-,59,,,,,,,,1.0,,,
Develop MLOps pipelines,AI Engineer,005139FE,2.0,0,DATA ANALYST,4 tahun 1 bulan,MIDDLE,49,79.13793103,85.0,98.9522417154,0.4301677875,1.0,71.4912919476,71.4912919476,2.0,38.830384732228005,38.830384732228005,0.24382515848965775
Develop MLOps pipelines,AI Engineer,0052D29A,3.0,1,DATA ANALYST,5 tahun 1 bulan,SENIOR,61,73.10344828,86.0,97.7192982456,51.2417874977,1.0,77.8012250633,77.8012250633,4.0,42.64464928354899,42.64464928354899,0.4243353591132979
Develop MLOps pipelines,AI Engineer,00563DC3,2.0,0,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,76.20689655,96.0,3.7037037037,53.3266455725,1.0,77.6344597313,77.6344597313,4.0,42.086263657589,42.086263657589,0.3979097402262998
Develop MLOps pipelines,AI Engineer,00630639,3.0,1,DATA SCIENTIST,9 tahun 2 bulan,MIDDLE,110,80.0,75.0,98.9522417154,54.8821326185,1.0,75.0274646513,75.0274646513,0.0,41.174556265189,41.174556265189,0.35476315663256763
Develop MLOps pipelines,AI Engineer,0073D075,3.0,3,DATA SCIENTIST,4 tahun 0 bulan,JUNIOR,48,91.66666667,93.0,58.0116959064,8.2492354431,1.0,77.500618325,77.500618325,4.0,42.485327712250005,42.485327712250005,0.4167954602908909
Develop MLOps pipelines,AI Engineer,0084C542,1.0,0,DATA ANALYST,4 tahun 0 bulan,MIDDLE,48,74.48275862,80.0,98.9522417154,0.0,1.0,67.6149808506,67.6149808506,2.0,36.30593985081801,36.30593985081801,0.12435571795260254
Develop MLOps pipelines,AI Engineer,00897237,1.0,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,93.10344828,92.5,94.1423001949,2.5085548458,1.2,95.0743558155,95.0743558155,8.0,50.859408582215,50.859408582215,0.8130991244802185
Develop MLOps pipelines,AI Engineer,0097B743,1.0,0,MGT,3 tahun 1 bulan,-,37,90.27777778,,98.9522417154,37.0103448893,1.0,77.3225695827,77.3225695827,5.0,41.450961878831,41.450961878831,0.3678440617718661
Develop MLOps pipelines,AI Engineer,009C501C,2.0,0,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,71.72413793,91.5,99.537037037,45.8959093909,1.1,87.3635004212,87.3635004212,9.0,47.242655223236,47.242655223236,0.641936147803779
Develop MLOps pipelines,AI Engineer,017F0DF6,3.0,3,AI ENGINEER,3 tahun 8 bulan,JUNIOR,44,84.07894737,90.0,75.790084404,1.3470096476,1.3,96.1634426675,96.1634426675,9.0,52.37662461377499,52.37662461377499,0.8849014251757606
Develop predictive models and clustering,Data Scientist,0000ECE6,1.3333333333333333,2,DATA ANALYST,4 tahun 10 bulan,JUNIOR,58,,,,,,,,9.0,,,
Develop predictive models and clustering,Data Scientist,0001741A,5.0,3,DATA SCIENTIST,4 tahun 11 bulan,JUNIOR,59,88.75,89.5,96.4930913886,12.6845989445,1.0,78.1787671463,78.1787671463,3.0,43.784746587539004,43.784746587539004,0.4520186145974093
Develop predictive models and clustering,Data Scientist,00017D8B,4.333333333333333,3,DATA ENGINEER,3 tahun 9 bulan,SENIOR,45,86.02941176,94.0,88.8888888889,14.482615467,1.2,95.2346475844,95.2346475844,0.0,52.51102988639867,52.51102988639867,0.8750982648038724
Develop predictive models and clustering,Data Scientist,00049B4B,2.6666666666666665,0,DATA ANALYST,3 tahun 9 bulan,MIDDLE,45,76.66666667,,99.4152046784,13.616265803,1.0,62.6570672707,62.6570672707,8.0,34.461578986804334,34.461578986804334,0.0
Develop predictive models and clustering,Data Scientist,0004E1C5,3.0,1,AI ENGINEER,1 tahun 0 bulan,MIDDLE,12,98.68421053,,85.4256716671,27.4434510067,1.2,94.462392646,94.462392646,3.0,51.47506810238,51.47506810238,0.8248713429633728
Develop predictive models and clustering,Data Scientist,00050DC9,2.3333333333333335,2,DATA ANALYST,3 tahun 6 bulan,MIDDLE,42,73.27586207,90.0,93.7469277057,9.2877346217,1.1,80.5550616974,80.5550616974,9.0,43.79084936628867,43.79084936628867,0.4523144978973513
Develop predictive models and clustering,Data Scientist,00055602,4.333333333333333,0,DATA SCIENTIST,0 tahun 9 bulan,JUNIOR,9,80.27777778,84.0,0.0,0.0,1.2,77.5622022708,77.5622022708,1.0,43.144633870190674,43.144633870190674,0.42098379080434833
Develop predictive models and clustering,Data Scientist,0006B570,4.0,3,DATA ANALYST,4 tahun 11 bulan,JUNIOR,59,75.86206897,86.0,98.469149928,0.8603355751,1.0,71.0634376852,71.0634376852,4.0,39.54362197315601,39.54362197315601,0.2463945869464092
Develop predictive models and clustering,Data Scientist,0006F238,3.6666666666666665,1,DATA SCIENTIST,4 tahun 8 bulan,MIDDLE,56,97.22222222,,98.9522417154,54.9046621779,1.1,95.020460512,95.020460512,7.0,52.084177404693335,52.084177404693335,0.8544030166134714
Develop predictive models and clustering,Data Scientist,0008CEE3,4.0,3,DATA ENGINEER,8 tahun 3 bulan,SENIOR,99,88.23529412,93.0,81.2753036437,0.0,1.3,99.8654925819,99.8654925819,21.0,54.80871106840701,54.80871106840701,0.9864975991455726
Develop predictive models and clustering,Data Scientist,0008DB3D,4.666666666666667,3,AI ENGINEER,4 tahun 5 bulan,MIDDLE,53,78.94736842,95.5,97.9135943724,2.0205144715,1.3,99.7997608046,99.7997608046,26.0,55.08720655977134,55.08720655977134,1.0
Develop predictive models and clustering,Data Scientist,0008EF5A,3.3333333333333335,0,DATA SCIENTIST,3 tahun 9 bulan,JUNIOR,45,87.5,70.0,98.9522417154,0.0,1.0,66.4806914307,66.4806914307,2.0,36.801433124937674,36.801433124937674,0.11344402151428701
